#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NZ_CP071982.1,1420574,1420786,-,66522601,hpnL,J5D21_RS06725,WP_077648626.1,70,nickel-binding protein HpnL
chromosome,NZ_CP071982.1,1421039,1421854,+,66522602,rsmA,J5D21_RS06730,WP_156535261.1,271,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA
chromosome,NZ_CP071982.1,1421907,1423979,+,66522603,,J5D21_RS06735,WP_209611669.1,690,ribonuclease J
chromosome,NZ_CP071982.1,1423963,1424952,+,66522604,,J5D21_RS06740,WP_209611670.1,329,KpsF/GutQ family sugar-phosphate isomerase
chromosome,NZ_CP071982.1,1424949,1426022,+,66522605,rlmN,J5D21_RS06745,WP_001945170.1,357,23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN
chromosome,NZ_CP071982.1,1426071,1426271,+,71772621,,J5D21_RS07815,WP_244965179.1,66,hypothetical protein
chromosome,NZ_CP071982.1,1426670,1427878,-,66522606,,J5D21_RS06750,WP_209611672.1,402,restriction endonuclease subunit S
chromosome,NZ_CP071982.1,1427920,1428801,-,66522607,purU,J5D21_RS06755,WP_209611674.1,293,formyltetrahydrofolate deformylase
chromosome,NZ_CP071982.1,1428804,1429682,-,66522608,sppA,J5D21_RS06760,WP_209611676.1,292,signal peptide peptidase SppA
chromosome,NZ_CP071982.1,1429755,1430012,+,66522609,,J5D21_RS06765,WP_209611678.1,85,hypothetical protein
chromosome,NZ_CP071982.1,1430218,1430913,+,66522610,,J5D21_RS06770,WP_209611680.1,231,toll/interleukin-1 receptor domain-containing protein
chromosome,NZ_CP071982.1,1430922,1431407,+,66522611,,J5D21_RS06775,WP_209611682.1,161,hypothetical protein
chromosome,NZ_CP071982.1,1434833,1435612,-,66522614,,J5D21_RS06790,WP_209611684.1,259,hypothetical protein
chromosome,NZ_CP071982.1,1435736,1436224,+,66522615,,J5D21_RS06795,WP_001873572.1,162,peptidylprolyl isomerase
chromosome,NZ_CP071982.1,1436242,1436472,+,66522616,,J5D21_RS06800,WP_000906444.1,76,carbon storage regulator
chromosome,NZ_CP071982.1,1436469,1437293,+,66522617,,J5D21_RS06805,WP_209611687.1,274,4-(cytidine 5\\'-diphospho)-2-C-methyl-D-erythritol kinase
chromosome,NZ_CP071982.1,1437271,1437729,+,66522618,smpB,J5D21_RS06810,WP_000766502.1,152,SsrA-binding protein
chromosome,NZ_CP071982.1,1437732,1438184,+,66522619,exbB,J5D21_RS06815,WP_000661842.1,150,TonB-system energizer ExbB
chromosome,NZ_CP071982.1,1438195,1438596,+,66522620,,J5D21_RS06820,WP_000755082.1,133,biopolymer transporter ExbD
chromosome,NZ_CP071982.1,1438668,1438802,+,66522621,rpmH,J5D21_RS06825,WP_001847286.1,44,MULTISPECIES: 50S ribosomal protein L34
chromosome,NZ_CP071982.1,1438762,1439247,+,66522622,rnpA,J5D21_RS06830,WP_001112503.1,161,ribonuclease P protein component
chromosome,NZ_CP071982.1,1439234,1439590,+,66522623,yidD,J5D21_RS06835,WP_209611689.1,118,membrane protein insertion efficiency factor YidD
chromosome,NZ_CP071982.1,1439596,1441242,+,66522624,yidC,J5D21_RS06840,WP_209611691.1,548,membrane protein insertase YidC
chromosome,NZ_CP071982.1,1441242,1442036,+,66522625,,J5D21_RS06845,WP_077645333.1,264,Jag N-terminal domain-containing protein
chromosome,NZ_CP071982.1,1442029,1443381,+,66522626,mnmE,J5D21_RS06850,WP_209611693.1,450,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
chromosome,NZ_CP071982.1,1443583,1445817,+,66522627,,J5D21_RS06855,WP_209611695.1,744,outer membrane beta-barrel protein
chromosome,NZ_CP071982.1,1445836,1446039,-,71772622,,J5D21_RS07820,WP_244965202.1,67,hypothetical protein
chromosome,NZ_CP071982.1,1446418,1447329,-,66522628,,J5D21_RS06860,WP_209611697.1,303,LPP20 family lipoprotein
chromosome,NZ_CP071982.1,1447339,1447680,-,66522629,,J5D21_RS06865,WP_000824835.1,113,hypothetical protein
chromosome,NZ_CP071982.1,1447688,1448215,-,66522630,,J5D21_RS06870,WP_000795972.1,175,LPP20 family lipoprotein
chromosome,NZ_CP071982.1,1448239,1448871,-,66522631,lpoB,J5D21_RS06875,WP_000243404.1,210,penicillin-binding protein activator LpoB
chromosome,NZ_CP071982.1,1449243,1449557,-,66522632,,J5D21_RS06880,WP_000895147.1,104,thioredoxin family protein
chromosome,NZ_CP071982.1,1449613,1450401,-,66522633,,J5D21_RS06885,WP_209611699.1,262,rRNA pseudouridine synthase
chromosome,NZ_CP071982.1,1450383,1454018,-,66522634,dnaE,J5D21_RS06890,WP_209611701.1,1211,DNA polymerase III subunit alpha
chromosome,NZ_CP071982.1,1454167,1455219,+,66522635,,J5D21_RS06895,WP_000748354.1,350,cytochrome-c peroxidase
chromosome,NZ_CP071982.1,1455517,1456104,-,66522636,,J5D21_RS06900,WP_001053476.1,195,META domain-containing protein
chromosome,NZ_CP071982.1,1456121,1456798,-,66522637,,J5D21_RS06905,WP_078244812.1,225,hypothetical protein
chromosome,NZ_CP071982.1,1456801,1457616,-,66522638,,J5D21_RS06910,WP_000439506.1,271,MCE family protein
chromosome,NZ_CP071982.1,1457601,1458386,-,66522639,,J5D21_RS06915,WP_000994576.1,261,ABC transporter ATP-binding protein
chromosome,NZ_CP071982.1,1458386,1459519,-,66522640,,J5D21_RS06920,WP_000845813.1,377,ABC transporter permease
chromosome,NZ_CP071982.1,1459653,1460348,+,66522641,,J5D21_RS06925,WP_000473457.1,231,outer membrane protein
chromosome,NZ_CP071982.1,1460353,1461375,-,66522642,ilvE,J5D21_RS06930,WP_209611703.1,340,branched-chain-amino-acid transaminase
chromosome,NZ_CP071982.1,1461426,1462172,-,66522643,,J5D21_RS06935,WP_021186937.1,248,outer membrane protein
chromosome,NZ_CP071982.1,1462286,1464985,-,66522644,polA,J5D21_RS06940,WP_209611705.1,899,DNA polymerase I
chromosome,NZ_CP071982.1,1466284,1468320,-,66522646,,J5D21_RS06950,WP_209611707.1,678,N-6 DNA methylase
chromosome,NZ_CP071982.1,1468354,1468929,-,66522647,,J5D21_RS06955,WP_021172520.1,191,ComF family protein
chromosome,NZ_CP071982.1,1468917,1469492,-,66522648,tmk,J5D21_RS06960,WP_021172519.1,191,dTMP kinase
chromosome,NZ_CP071982.1,1469494,1469967,-,66522649,coaD,J5D21_RS06965,WP_001169252.1,157,pantetheine-phosphate adenylyltransferase
chromosome,NZ_CP071982.1,1469967,1470530,-,66522650,,J5D21_RS06970,WP_000780111.1,187,UbiX family flavin prenyltransferase
chromosome,NZ_CP071982.1,1470540,1471196,-,66522651,flgA,J5D21_RS06975,WP_209611708.1,218,flagellar basal body P-ring formation chaperone FlgA
chromosome,NZ_CP071982.1,1471193,1473238,-,66522652,uvrD,J5D21_RS06980,WP_209611710.1,681,ATP-dependent helicase
chromosome,NZ_CP071982.1,1473238,1475781,-,66522653,,J5D21_RS06985,WP_209611712.1,847,anaphase-promoting protein
chromosome,NZ_CP071982.1,1475791,1477038,-,66522654,serS,J5D21_RS06990,WP_209611714.1,415,serine--tRNA ligase
chromosome,NZ_CP071982.1,1477039,1477836,-,66522655,,J5D21_RS06995,WP_209611716.1,265,carbon-nitrogen hydrolase family protein
chromosome,NZ_CP071982.1,1477840,1478109,-,66522656,,J5D21_RS07000,WP_209611718.1,89,exodeoxyribonuclease VII small subunit
chromosome,NZ_CP071982.1,1478119,1478859,-,66522657,ubiE,J5D21_RS07005,WP_209611720.1,246,"bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE"
chromosome,NZ_CP071982.1,1478869,1479315,-,66522658,hemJ,J5D21_RS07010,WP_209611722.1,148,protoporphyrinogen oxidase HemJ
chromosome,NZ_CP071982.1,1479325,1479897,-,66522659,,J5D21_RS07015,WP_209611724.1,190,YigZ family protein
chromosome,NZ_CP071982.1,1479884,1481014,-,66522660,,J5D21_RS07020,WP_209611725.1,376,ABC transporter permease
chromosome,NZ_CP071982.1,1481011,1482099,-,66522661,,J5D21_RS07025,WP_209612513.1,362,ABC transporter permease
chromosome,NZ_CP071982.1,1482120,1483109,-,66522662,,J5D21_RS07030,WP_000071832.1,329,efflux RND transporter periplasmic adaptor subunit
chromosome,NZ_CP071982.1,1483121,1484653,-,66522663,,J5D21_RS07035,WP_209611727.1,510,TolC family protein
chromosome,NZ_CP071982.1,1484650,1485999,-,66522664,,J5D21_RS07040,WP_187929657.1,449,hemolysin family protein
chromosome,NZ_CP071982.1,1486105,1487706,-,66522665,,J5D21_RS07045,WP_120920754.1,533,inorganic phosphate transporter
chromosome,NZ_CP071982.1,1487847,1488116,+,66522666,,J5D21_RS07050,WP_000569296.1,89,NifU family protein
chromosome,NZ_CP071982.1,1488129,1488740,+,66522667,,J5D21_RS07055,WP_209611729.1,203,histidine kinase
chromosome,NZ_CP071982.1,1488744,1490087,+,66522668,,J5D21_RS07060,WP_209611731.1,447,"UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase"
chromosome,NZ_CP071982.1,1490090,1491040,+,66522669,tal,J5D21_RS07065,WP_209611733.1,316,transaldolase
chromosome,NZ_CP071982.1,1491095,1491631,+,66522670,,J5D21_RS07070,WP_077652105.1,178,50S ribosomal protein L25/general stress protein Ctc
chromosome,NZ_CP071982.1,1491641,1492201,+,66522671,pth,J5D21_RS07075,WP_209612515.1,186,aminoacyl-tRNA hydrolase
chromosome,NZ_CP071982.1,1492256,1493323,+,66522672,,J5D21_RS07080,WP_209611735.1,355,LptF/LptG family permease
chromosome,NZ_CP071982.1,1493381,1494382,+,66522673,,J5D21_RS07085,WP_000439358.1,333,DNA adenine methylase
chromosome,NZ_CP071982.1,1494433,1495287,+,66522674,,J5D21_RS07090,WP_244965180.1,284,Dam family site-specific DNA-(adenine-N6)-methyltransferase
chromosome,NZ_CP071982.1,1495284,1496900,+,66522675,,J5D21_RS07095,WP_209611738.1,538,AlwI family type II restriction endonuclease
chromosome,NZ_CP071982.1,1496965,1498128,-,66522676,,J5D21_RS07100,WP_209612517.1,387,outer membrane protein
chromosome,NZ_CP071982.1,1498310,1498747,+,66522677,,J5D21_RS07105,WP_108393557.1,145,CopD family copper resistance protein
chromosome,NZ_CP071982.1,1498744,1501110,-,66522678,,J5D21_RS07110,WP_209611740.1,788,cation-translocating P-type ATPase
chromosome,NZ_CP071982.1,1501122,1501838,-,66522679,,J5D21_RS07115,WP_209611741.1,238,methyltransferase
chromosome,NZ_CP071982.1,1501820,1502854,-,66522680,,J5D21_RS07120,WP_209611743.1,344,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase
chromosome,NZ_CP071982.1,1502858,1504084,-,66522681,gltS,J5D21_RS07125,WP_165527608.1,408,sodium/glutamate symporter
chromosome,NZ_CP071982.1,1504170,1505369,+,66522682,,J5D21_RS07130,WP_209611745.1,399,saccharopine dehydrogenase family protein
chromosome,NZ_CP071982.1,1505379,1506755,-,66522683,ccoG,J5D21_RS07135,WP_209611747.1,458,cytochrome c oxidase accessory protein CcoG
chromosome,NZ_CP071982.1,1506861,1507523,+,66522684,plsY,J5D21_RS07140,WP_001877123.1,220,glycerol-3-phosphate 1-O-acyltransferase PlsY
chromosome,NZ_CP071982.1,1507520,1507873,+,66522685,,J5D21_RS07145,WP_209611749.1,117,FolB domain-containing protein
chromosome,NZ_CP071982.1,1507857,1508183,+,66522686,,J5D21_RS07150,WP_165547924.1,108,Plug domain-containing protein
chromosome,NZ_CP071982.1,1508351,1510990,+,66522687,,J5D21_RS07155,WP_209611751.1,879,TonB-dependent receptor
chromosome,NZ_CP071982.1,1511216,1512388,+,66522688,,J5D21_RS07160,WP_021172418.1,390,L-seryl-tRNA(Sec) selenium transferase
chromosome,NZ_CP071982.1,1512480,1513667,+,66522689,nusA,J5D21_RS07165,WP_209611753.1,395,transcription termination factor NusA
chromosome,NZ_CP071982.1,1513724,1514407,+,66522690,,J5D21_RS07170,WP_209611754.1,227,CAAX protease
chromosome,NZ_CP071982.1,1519065,1519352,-,66522692,,J5D21_RS07180,WP_156604261.1,95,hypothetical protein
chromosome,NZ_CP071982.1,1519471,1522374,-,66522693,,J5D21_RS07185,WP_209611755.1,967,type III restriction-modification system endonuclease
chromosome,NZ_CP071982.1,1522377,1524425,-,66522694,,J5D21_RS07190,WP_209611756.1,682,site-specific DNA-methyltransferase
chromosome,NZ_CP071982.1,1524476,1526347,-,66522695,recG,J5D21_RS07195,WP_209611757.1,623,ATP-dependent DNA helicase RecG
chromosome,NZ_CP071982.1,1526424,1526762,+,66522696,,J5D21_RS07200,WP_209611758.1,112,hypothetical protein
chromosome,NZ_CP071982.1,1526766,1527401,+,66522697,,J5D21_RS07205,WP_164500257.1,211,outer membrane protein
chromosome,NZ_CP071982.1,1527398,1528150,-,66522698,,J5D21_RS07210,WP_209611759.1,250,exodeoxyribonuclease III
chromosome,NZ_CP071982.1,1528330,1529772,-,66522700,,J5D21_RS07220,WP_209611760.1,480,competence protein
chromosome,NZ_CP071982.1,1530002,1531375,-,66522701,dnaA,J5D21_RS07225,WP_000380638.1,457,chromosomal replication initiator protein DnaA
chromosome,NZ_CP071982.1,1531528,1532070,+,66522702,,J5D21_RS07230,WP_209611761.1,180,purine-nucleoside phosphorylase
chromosome,NZ_CP071982.1,1532115,1532354,+,66522703,,J5D21_RS07235,WP_000461837.1,79,DUF2443 domain-containing protein
chromosome,NZ_CP071982.1,1532355,1534148,+,66522704,glmS,J5D21_RS07240,WP_209611762.1,597,glutamine--fructose-6-phosphate transaminase (isomerizing)
chromosome,NZ_CP071982.1,1534172,1534798,+,66522705,thyX,J5D21_RS07245,WP_209611764.1,208,FAD-dependent thymidylate synthase
chromosome,NZ_CP071982.1,1535438,1536577,-,66522706,,J5D21_RS07250,WP_209611766.1,379,restriction endonuclease subunit S
chromosome,NZ_CP071982.1,1536585,1539035,-,66522707,,J5D21_RS07255,WP_209611768.1,816,type I restriction-modification system subunit M
chromosome,NZ_CP071982.1,1542080,1542787,+,66522709,,J5D21_RS07265,WP_209611769.1,235,M48 family metallopeptidase
chromosome,NZ_CP071982.1,1542886,1545411,-,66522710,,J5D21_RS07270,WP_198993165.1,841,TonB-dependent receptor family protein
chromosome,NZ_CP071982.1,1545750,1546718,-,66522711,rocF,J5D21_RS07275,WP_209611771.1,322,arginase
chromosome,NZ_CP071982.1,1546924,1548066,+,66522712,,J5D21_RS07280,WP_209611773.1,380,alanine dehydrogenase
chromosome,NZ_CP071982.1,1548333,1549430,+,66522713,,J5D21_RS07285,WP_000551195.1,365,NAD(P)-dependent alcohol dehydrogenase
chromosome,NZ_CP071982.1,1549565,1551283,+,66522714,,J5D21_RS07290,WP_209611775.1,572,DUF262 domain-containing protein
chromosome,NZ_CP071982.1,1551294,1552022,-,66522715,,J5D21_RS07295,WP_209611777.1,242,outer membrane protein
chromosome,NZ_CP071982.1,1552208,1553062,+,66522716,,J5D21_RS07300,WP_031252986.1,284,NAD(+)/NADH kinase
chromosome,NZ_CP071982.1,1553079,1554653,+,66522717,,J5D21_RS07305,WP_209611778.1,524,DNA repair protein RecN
chromosome,NZ_CP071982.1,1554650,1555957,+,66522718,,J5D21_RS07310,WP_209611780.1,435,NFACT family protein
chromosome,NZ_CP071982.1,1555977,1556273,+,66522719,,J5D21_RS07315,WP_000539088.1,98,hypothetical protein
chromosome,NZ_CP071982.1,1557228,1558091,-,66522721,,J5D21_RS07325,WP_209611781.1,287,3\\'-5\\' exonuclease
chromosome,NZ_CP071982.1,1558069,1558722,-,66522722,rpe,J5D21_RS07330,WP_209611782.1,217,ribulose-phosphate 3-epimerase
chromosome,NZ_CP071982.1,1558793,1559665,+,66522723,,J5D21_RS07335,WP_209611783.1,290,class 1 fructose-bisphosphatase
chromosome,NZ_CP071982.1,1559665,1559868,+,66522724,,J5D21_RS07340,WP_209611784.1,67,hypothetical protein
chromosome,NZ_CP071982.1,1559881,1560777,+,66522725,,J5D21_RS07345,WP_209611785.1,298,SAM-dependent methyltransferase
chromosome,NZ_CP071982.1,1560770,1561501,+,66522726,,J5D21_RS07350,WP_001892557.1,243,hypothetical protein
chromosome,NZ_CP071982.1,1561647,1562714,-,66522727,tsf,J5D21_RS07355,WP_209611786.1,355,translation elongation factor Ts
chromosome,NZ_CP071982.1,1562714,1563508,-,66522728,rpsB,J5D21_RS07360,WP_000258279.1,264,30S ribosomal protein S2
chromosome,NZ_CP071982.1,1563757,1566585,+,66522729,,J5D21_RS07365,WP_209611787.1,942,RecB-like helicase
chromosome,NZ_CP071982.1,1566609,1567925,+,66522730,nhaA,J5D21_RS07370,WP_209611788.1,438,sodium/proton antiporter NhaA
chromosome,NZ_CP071982.1,1567973,1568266,+,66522731,yajC,J5D21_RS07375,WP_000531759.1,97,preprotein translocase subunit YajC
chromosome,NZ_CP071982.1,1568267,1569844,+,66522732,secD,J5D21_RS07380,WP_209611789.1,525,protein translocase subunit SecD
chromosome,NZ_CP071982.1,1569853,1570824,+,66522733,secF,J5D21_RS07385,WP_209611790.1,323,protein translocase subunit SecF
chromosome,NZ_CP071982.1,1570834,1571172,+,66522734,,J5D21_RS07390,WP_000383761.1,112,DUF6394 family protein
chromosome,NZ_CP071982.1,1571182,1573602,+,66522735,leuS,J5D21_RS07395,WP_209611791.1,806,leucine--tRNA ligase
chromosome,NZ_CP071982.1,1573599,1574111,+,66522736,lptE,J5D21_RS07400,WP_001264895.1,170,LPS assembly lipoprotein LptE
chromosome,NZ_CP071982.1,1574101,1575270,+,66522737,,J5D21_RS07405,WP_209611792.1,389,bifunctional folylpolyglutamate synthase/dihydrofolate synthase
chromosome,NZ_CP071982.1,1575270,1576196,+,66522738,,J5D21_RS07410,WP_001135989.1,308,M23 family metallopeptidase
chromosome,NZ_CP071982.1,1576206,1577144,+,66522739,csd3,J5D21_RS07415,WP_000478114.1,312,peptidoglycan DD-metalloendopeptidase Csd3
chromosome,NZ_CP071982.1,1577159,1577473,+,66522740,,J5D21_RS07420,WP_000384500.1,104,polymer-forming cytoskeletal protein
chromosome,NZ_CP071982.1,1577477,1580482,+,66522741,mfd,J5D21_RS07425,WP_209611793.1,1001,transcription-repair coupling factor
chromosome,NZ_CP071982.1,1580608,1581111,+,66522742,,J5D21_RS07430,WP_000763657.1,167,ubiquinol-cytochrome c reductase iron-sulfur subunit
chromosome,NZ_CP071982.1,1581122,1582360,+,66522743,,J5D21_RS07435,WP_209611794.1,412,cytochrome bc complex cytochrome b subunit
chromosome,NZ_CP071982.1,1582357,1583214,+,66522744,,J5D21_RS07440,WP_108351363.1,285,cytochrome c1
chromosome,NZ_CP071982.1,1583386,1584069,-,66522745,,J5D21_RS07445,WP_165558501.1,227,hypothetical protein
chromosome,NZ_CP071982.1,1584069,1585172,-,66522746,,J5D21_RS07450,WP_209611795.1,367,ATP/GTP-binding protein
chromosome,NZ_CP071982.1,1585503,1587350,-,66522747,,J5D21_RS07455,WP_209611796.1,615,penicillin-binding protein 2
chromosome,NZ_CP071982.1,1587357,1587482,-,66522748,,J5D21_RS07460,WP_001940741.1,41,hypothetical protein
chromosome,NZ_CP071982.1,1587506,1587835,-,66522749,fliE,J5D21_RS07465,WP_001147916.1,109,flagellar hook-basal body complex protein FliE
chromosome,NZ_CP071982.1,1587963,1588448,-,66522750,flgC,J5D21_RS07470,WP_000480110.1,161,flagellar basal body rod protein FlgC
chromosome,NZ_CP071982.1,1588462,1588884,-,66522751,flgB,J5D21_RS07475,WP_000347746.1,140,flagellar basal body rod protein FlgB
chromosome,NZ_CP071982.1,1589090,1590256,+,66522752,,J5D21_RS07480,WP_209611797.1,388,FtsW/RodA/SpoVE family cell cycle protein
chromosome,NZ_CP071982.1,1590276,1591286,-,66522753,,J5D21_RS07485,WP_209611798.1,336,ABC transporter substrate-binding protein
chromosome,NZ_CP071982.1,1591501,1592502,-,66522754,,J5D21_RS07490,WP_209611799.1,333,ABC transporter substrate-binding protein
chromosome,NZ_CP071982.1,1592741,1593337,+,66522755,,J5D21_RS07495,WP_000961643.1,198,peroxiredoxin
chromosome,NZ_CP071982.1,1593482,1594297,+,66522756,,J5D21_RS07500,WP_001020080.1,271,MetQ/NlpA family ABC transporter substrate-binding protein
chromosome,NZ_CP071982.1,1594797,1596563,-,66522757,mrdA,J5D21_RS07505,WP_209553874.1,588,penicillin-binding protein 2
chromosome,NZ_CP071982.1,1596544,1596987,-,66522758,,J5D21_RS07510,WP_187929560.1,147,hypothetical protein
chromosome,NZ_CP071982.1,1596999,1597625,-,66522759,yihA,J5D21_RS07515,WP_000635378.1,208,ribosome biogenesis GTP-binding protein YihA/YsxC
chromosome,NZ_CP071982.1,1597622,1598179,-,66522760,lptA,J5D21_RS07520,WP_021172173.1,185,lipopolysaccharide transport periplasmic protein LptA
chromosome,NZ_CP071982.1,1598179,1598772,-,66522761,,J5D21_RS07525,WP_209611800.1,197,hypothetical protein
chromosome,NZ_CP071982.1,1598747,1599241,-,66522762,,J5D21_RS07530,WP_000593734.1,164,HAD family hydrolase
chromosome,NZ_CP071982.1,1599238,1600182,-,66522763,,J5D21_RS07535,WP_209553875.1,314,septal ring lytic transglycosylase RlpA family protein
chromosome,NZ_CP071982.1,1600182,1601306,-,66522764,,J5D21_RS07540,WP_209611801.1,374,lytic transglycosylase domain-containing protein
chromosome,NZ_CP071982.1,1601391,1602155,-,66522765,,J5D21_RS07545,WP_209611803.1,254,TatD family hydrolase
chromosome,NZ_CP071982.1,1602230,1602850,+,66522766,ribE,J5D21_RS07550,WP_209611805.1,206,riboflavin synthase
chromosome,NZ_CP071982.1,1602851,1603123,+,66522767,,J5D21_RS07555,WP_001044037.1,90,FlhB-like flagellar biosynthesis protein
chromosome,NZ_CP071982.1,1603142,1604125,+,66522768,,J5D21_RS07560,WP_001920372.1,327,ATP-binding cassette domain-containing protein
chromosome,NZ_CP071982.1,1604127,1604774,+,66522769,,J5D21_RS07565,WP_000625463.1,215,ABC transporter permease
chromosome,NZ_CP071982.1,1604968,1605399,-,66522770,,J5D21_RS07570,WP_209553880.1,143,hypothetical protein
chromosome,NZ_CP071982.1,1605409,1606005,-,66522771,lpxF,J5D21_RS07575,WP_000734132.1,198,lipid A 4\\'-phosphatase
chromosome,NZ_CP071982.1,1606002,1607012,-,66522772,,J5D21_RS07580,WP_209611806.1,336,glycosyltransferase family 4 protein
chromosome,NZ_CP071982.1,1607152,1607940,+,66522773,pdxJ,J5D21_RS07585,WP_209611808.1,262,pyridoxine 5\\'-phosphate synthase
chromosome,NZ_CP071982.1,1607942,1608865,+,66522774,pdxA,J5D21_RS07590,WP_209611810.1,307,4-hydroxythreonine-4-phosphate dehydrogenase
chromosome,NZ_CP071982.1,1609204,1610226,+,66522775,tsaD,J5D21_RS07595,WP_209553884.1,340,tRNA (adenosine(37)-N6)-threonylcarbamoyltransferase complex transferase subunit TsaD
chromosome,NZ_CP071982.1,1610970,1611758,+,66522776,flgG,J5D21_RS07600,WP_000946433.1,262,flagellar basal-body rod protein FlgG
chromosome,NZ_CP071982.1,1613305,1613445,-,66522778,,J5D21_RS07610,WP_000071337.1,46,hypothetical protein
chromosome,NZ_CP071982.1,1613539,1614300,-,66522779,,J5D21_RS07615,WP_000323709.1,253,DUF3944 domain-containing protein
chromosome,NZ_CP071982.1,1614647,1615075,-,71772623,,J5D21_RS07825,WP_244965181.1,142,flagellar biosynthesis protein FlgG
